city,property_type,page_url,location,price,area,beds,baths
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_2_5_marla_house_up_for_sale_in_warsak_road-43140020-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_get_in_touch_now_to_buy_a_prime_location_4_marla_house_in_warsak_road-43140018-1000-1.html,"Warsak Road, Peshawar",1.21 Crore,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_for_sale_in_warsak_road-43140017-1000-1.html,"Warsak Road, Peshawar",99 Lakh,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_3_marla_house_for_sale_is_available_in_warsak_road-43140016-1000-1.html,"Warsak Road, Peshawar",93.5 Lakh,3 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_ideal_prime_location_house_is_available_for_sale_in_warsak_road-43140015-1000-1.html,"Warsak Road, Peshawar",77 Lakh,3 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_gorgeous_prime_location_2_5_marla_house_for_sale_available_in_warsak_road-43140013-1000-1.html,"Warsak Road, Peshawar",83.5 Lakh,2.5 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_ready_to_buy_a_prime_location_house_2_5_marla_in_warsak_road-43140012-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_a_prime_location_house_at_affordable_price_awaits_you-43140010-1000-1.html,"Warsak Road, Peshawar",1.21 Crore,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_house_for_grabs_in_4_marla_warsak_road-43140009-1000-1.html,"Warsak Road, Peshawar",99 Lakh,4 Marla,4,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_want_to_buy_a_prime_location_house_in_warsak_road_-43140005-1000-1.html,"Warsak Road, Peshawar",83.5 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_2_5_marla_house_for_sale_in_rs_6_600_000_only-43140004-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_a_spacious_prime_location_4_marla_house_in_warsak_road-43140002-1000-1.html,"Warsak Road, Peshawar",1.21 Crore,4 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_4_marla_house_in_warsak_road_for_sale_at_good_location-43139999-1000-1.html,"Warsak Road, Peshawar",99 Lakh,4 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_warsak_road_ready_to_sale_a_prime_location_house_3_marla_in_warsak_road_warsak_road-43139998-1000-1.html,"Warsak Road, Peshawar",93.5 Lakh,3 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_3_marla_house_for_grabs_in_warsak_road-43139995-1000-1.html,"Warsak Road, Peshawar",77 Lakh,3 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_change_your_address_to_prime_location_warsak_road__warsak_road_for_a_reasonable_price_of_rs_8_350_000-43139990-1000-1.html,"Warsak Road, Peshawar",83.5 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/peshawar_warsak_road_best_options_for_prime_location_house_is_available_for_sale_in_warsak_road-43139989-1000-1.html,"Warsak Road, Peshawar",66 Lakh,2.5 Marla,3,3
Peshawar,House,zameen.com/Property/hayatabad_phase_4_hayatabad_phase_4_n1_reserve_a_house_now_in_hayatabad_phase_4_n1-42882648-13325-1.html,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",3.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_4_hayatabad_phase_4_n1_a_stunning_house_is_up_for_grabs_in_hayatabad_phase_4_n1_peshawar-42882646-13325-1.html,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",3.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_4_hayatabad_phase_4_n1_house_for_sale_situated_in_hayatabad_phase_4_n1-42290530-13325-1.html,"Hayatabad Phase 4 - N1, Hayatabad Phase 4",3.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_hayatabad_phase_6_house_for_sale_phase_6_hayatabad_peshawar-42456400-7627-1.html,"Hayatabad Phase 6, Hayatabad",3.3 Crore,5 Marla,8,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_a_palatial_residence_for_sale_in_regi_model_town_phase_3_peshawar-43134627-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11.5 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_reserve_a_centrally_located_house_in_regi_model_town_phase_3-43134625-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11.3 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_your_dream_1_kanal_house_is_available_in_regi_model_town_phase_3-43134623-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_1_kanal_house_is_available_in_regi_model_town_phase_3-43134621-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11.5 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_looking_for_a_house_in_regi_model_town_phase_3_peshawar-43134619-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11.3 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_ready_to_buy_a_house_1_kanal_in_regi_model_town_phase_3-43134616-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",11 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_own_a_house_in_10_marla_peshawar-43134614-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.7 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_highly_coveted_10_marla_house_is_available_in_regi_model_town_phase_3_for_sale-43134612-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.7 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_looking_for_a_house_in_peshawar-43134610-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.6 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_house_for_sale_situated_in_regi_model_town_phase_3-43134607-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.5 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_10_marla_house_for_sale_in_regi_model_town_phase_3-43134606-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.7 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_10_marla_house_for_sale_in_regi_model_town_phase_3_peshawar_in_only_rs_56_000_000-43134604-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",5.6 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_7_marla_house_for_sale_in_rs_45_000_000_only-43134601-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.5 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_get_in_touch_now_to_buy_a_7_marla_house_in_regi_model_town_phase_3-43134600-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.4 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_buying_a_house_in_regi_model_town_phase_3_-43134599-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.3 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_in_regi_model_town_phase_3_7_marla_house_for_sale-43134597-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.5 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_house_for_sale_situated_in_regi_model_town_phase_3-43134596-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.4 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_7_marla_house_available_for_sale_in_regi_model_town_phase_3_if_you_hurry-43134594-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",4.3 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_house_of_5_marla_in_regi_model_town_phase_3_for_sale-43134592-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",3.1 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_5_marla_house_situated_in_regi_model_town_phase_3_for_sale-43134593-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",3.1 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_buy_5_marla_house_at_highly_affordable_price-43134590-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",3 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_regi_model_town_phase_3_house_sized_5_marla_is_available-43134589-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",3 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_house_of_5_marla_in_regi_model_town_phase_3_is_available-43134586-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",2.9 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/regi_model_town_regi_model_town_phase_3_reserve_a_house_of_5_marla_now_in_regi_model_town_phase_3-43134587-17013-1.html,"Regi Model Town Phase 3, Regi Model Town",2.9 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_get_in_touch_now_to_buy_a_5_marla_house_in_hayatabad-43134461-394-1.html,"Hayatabad, Peshawar",2.6 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_5_marla_house_in_hayatabad_for_sale_at_good_location-43134460-394-1.html,"Hayatabad, Peshawar",2.55 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_house_for_sale_in_hayatabad-43134459-394-1.html,"Hayatabad, Peshawar",2.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_ready_to_buy_a_house_in_hayatabad_hayatabad-43134458-394-1.html,"Hayatabad, Peshawar",2.45 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_buying_a_house_in_hayatabad_hayatabad_-43134457-394-1.html,"Hayatabad, Peshawar",2.4 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_best_options_for_house_is_available_for_sale_in_hayatabad-43134455-394-1.html,"Hayatabad, Peshawar",2.6 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_in_hayatabad_house_sized_5_marla_for_sale-43134454-394-1.html,"Hayatabad, Peshawar",2.55 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_book_a_house_of_5_marla_in_hayatabad_hayatabad-43134451-394-1.html,"Hayatabad, Peshawar",2.45 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_ready_to_buy_a_house_in_hayatabad_hayatabad-43134453-394-1.html,"Hayatabad, Peshawar",2.5 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_hayatabad_get_in_touch_now_to_buy_a_5_marla_house_in_hayatabad-43134450-394-1.html,"Hayatabad, Peshawar",2.4 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/peshawar_ring_road_4_5_marla_house_available_in_ring_road_for_sale-43134248-997-1.html,"Ring Road, Peshawar",1.1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_a_house_of_3_marla_in_rs_8_000_000-43134247-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_house_sized_4_5_marla_is_available_for_sale_in_ring_road-43134246-997-1.html,"Ring Road, Peshawar",1.05 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_3_marla_house_for_sale_in_ring_road-43134245-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_best_options_for_house_is_available_for_sale_in_ring_road-43134243-997-1.html,"Ring Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_buying_a_house_in_ring_road_ring_road_-43134244-997-1.html,"Ring Road, Peshawar",1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_4_5_marla_house_available_for_sale_in_ring_road__ring_road-43134242-997-1.html,"Ring Road, Peshawar",1.1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_ready_to_buy_a_house_in_ring_road_ring_road-43134240-997-1.html,"Ring Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_4_5_marla_house_in_ring_road_for_sale-43134239-997-1.html,"Ring Road, Peshawar",1.1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_house_for_sale_in_rs_10_500_000-43134237-997-1.html,"Ring Road, Peshawar",1.05 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_spacious_3_marla_house_available_for_sale_in_ring_road-43134238-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_reserve_a_house_of_3_marla_now_in_ring_road-43134236-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_house_for_sale_in_ring_road-43134235-997-1.html,"Ring Road, Peshawar",1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_house_for_sale_in_beautiful_ring_road-43134234-997-1.html,"Ring Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_ready_to_buy_a_house_in_ring_road_ring_road-43134232-997-1.html,"Ring Road, Peshawar",1.1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_this_is_your_chance_to_buy_house_in_ring_road-43134229-997-1.html,"Ring Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_3_marla_house_for_sale_in_rs_8_000_000_only-43134227-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_you_can_find_a_gorgeous_house_for_sale_in_ring_road-43134228-997-1.html,"Ring Road, Peshawar",1.1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_house_in_ring_road_sized_4_5_marla_is_available-43134226-997-1.html,"Ring Road, Peshawar",1.05 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_ring_road_ready_to_sale_a_house_3_marla_in_ring_road_ring_road-43134225-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_4_5_marla_house_is_available_for_sale-43134224-997-1.html,"Ring Road, Peshawar",1 Crore,4.5 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_warsak_road_2_marla_fresh_house_available_for_sale_in_sabaz_ali_town_warsak_road_peshawar-43130431-1000-1.html,"Warsak Road, Peshawar",90 Lakh,2 Marla,4,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_5_marla_fresh_house_available_for_sale_in_sufiyan_garden_warsak_road_peshawar-43130033-1000-1.html,"Warsak Road, Peshawar",1.65 Crore,5 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_swati_gate_reserve_a_prime_location_house_now_in_swati_gate-42855750-999-1.html,"Swati Gate, Peshawar",58 Lakh,2.5 Marla,2,2
Peshawar,House,zameen.com/Property/peshawar_umar_gul_road_prime_location_umar_gul_road_3_marla_house_up_for_sale-42855751-17566-1.html,"Umar Gul Road, Peshawar",1.5 Crore,3 Marla,5,5
Peshawar,House,zameen.com/Property/peshawar_swati_gate_a_prime_location_4_marla_house_has_landed_on_market_in_swati_gate_of_swati_gate-42855755-999-1.html,"Swati Gate, Peshawar",85 Lakh,4 Marla,3,2
Peshawar,House,zameen.com/Property/peshawar_warsak_road_prime_location_5_marla_house_is_available_for_sale_in_warsak_road-42855752-1000-1.html,"Warsak Road, Peshawar",1.95 Crore,5 Marla,5,6
Peshawar,House,zameen.com/Property/peshawar_wapda_town_this_is_your_chance_to_buy_prime_location_house_in_wapda_town-42652698-398-1.html,"Wapda Town, Peshawar",1.7 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_opf_housing_scheme_8_35_marla_house_in_opf_housing_scheme_is_best_option-33336688-8905-1.html,"OPF Housing Scheme, Peshawar",3.6 Crore,8.4 Marla,6,7
Peshawar,House,zameen.com/Property/peshawar_wapda_town_you_can_find_a_gorgeous_house_for_sale_in_wapda_town-38808982-398-1.html,"Wapda Town, Peshawar",2.7 Crore,13 Marla,5,5
Peshawar,House,zameen.com/Property/warsak_road_darmangi_book_a_prime_location_house_of_5_marla_in_darmangi_peshawar-42015990-12422-1.html,"Darmangi, Warsak Road",2.2 Crore,5 Marla,5,5
Peshawar,House,zameen.com/Property/warsak_road_darmangi_prime_location_5_marla_house_situated_in_darmangi_for_sale-42015991-12422-1.html,"Darmangi, Warsak Road",2.2 Crore,5 Marla,5,5
Peshawar,House,zameen.com/Property/warsak_road_darmangi_prime_location_house_of_5_marla_for_sale_in_darmangi-42015989-12422-1.html,"Darmangi, Warsak Road",2.2 Crore,5 Marla,4,4
Peshawar,House,zameen.com/Property/warsak_road_darmangi_buy_your_ideal_prime_location_3_marla_house_in_a_prime_location_of_peshawar-42015988-12422-1.html,"Darmangi, Warsak Road",95 Lakh,3 Marla,6,6
Peshawar,House,zameen.com/Property/warsak_road_sufiyan_garden_prime_location_house_of_7_marla_is_available_for_sale_in_sufiyan_garden__peshawar-42127786-19313-1.html,"Sufiyan Garden, Warsak Road",2.3 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/warsak_road_officers_garden_colony_prime_location_officers_garden_colony_house_sized_3_23_marla_for_sale-42127782-7655-1.html,"Officers Garden Colony, Warsak Road",1.7 Crore,3.2 Marla,6,6
Peshawar,House,zameen.com/Property/warsak_road_sufiyan_garden_fair_priced_prime_location_7_marla_house_available_in_sufiyan_garden-42127783-19313-1.html,"Sufiyan Garden, Warsak Road",2.3 Crore,7 Marla,3,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_this_is_your_chance_to_buy_prime_location_house_in_dalazak_road-42951266-7587-1.html,"Dalazak Road, Peshawar",1.5 Crore,3 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_8_5_house_for_sale_chand_bibi_warsak_gardens_colony-43125429-1000-1.html,"Warsak Road, Peshawar",3.15 Crore,8.5 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_in_dalazak_road_for_sale-43119102-7587-1.html,"Dalazak Road, Peshawar",1.9 Crore,4.2 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_in_dalazak_road_4_25_marla_house_for_sale-43119101-7587-1.html,"Dalazak Road, Peshawar",1.9 Crore,4.2 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_house_for_grabs_in_7_marla_dalazak_road-43119014-7587-1.html,"Dalazak Road, Peshawar",2.3 Crore,7 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_to_sale_you_can_find_spacious_prime_location_house_in_dalazak_road-43119013-7587-1.html,"Dalazak Road, Peshawar",2.3 Crore,7 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_unoccupied_prime_location_house_of_7_marla_is_available_for_sale_in_dalazak_road-43118944-7587-1.html,"Dalazak Road, Peshawar",2.2 Crore,7 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_get_in_touch_now_to_buy_a_prime_location_3_marla_house_in_dalazak_road_dalazak_road-43118857-7587-1.html,"Dalazak Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_dalazak_road_prime_location_3_marla_house_available_for_sale_in_dalazak_road__dalazak_road-43118856-7587-1.html,"Dalazak Road, Peshawar",85 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_ideal_house_for_sale_in_ring_road-42982941-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_in_ring_road_3_marla_house_for_sale-42982943-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_best_options_for_house_is_available_for_sale_in_ring_road-42982945-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/peshawar_ring_road_get_in_touch_now_to_buy_a_3_marla_house_in_ring_road-42982947-997-1.html,"Ring Road, Peshawar",80 Lakh,3 Marla,4,4
Peshawar,House,zameen.com/Property/hayatabad_phase_1_hayatabad_phase_1_d4_phase_1_sector_d_4_5_marla_fresh_corner_house_for_sale-42964700-15037-1.html,"Hayatabad Phase 1 - D4, Hayatabad Phase 1",3.25 Crore,5 Marla,8,10
Peshawar,House,zameen.com/Property/hayatabad_hayatabad_phase_2_2_kanal_vip_house_for_sale_available-36459755-7602-1.html,"Hayatabad Phase 2, Hayatabad",16.44 Crore,2 Kanal,9,9
Peshawar,House,zameen.com/Property/hayatabad_hayatabad_phase_2_two_kanal_vip_house_for_sale_available-37534514-7602-1.html,"Hayatabad Phase 2, Hayatabad",16.45 Crore,2 Kanal,9,6
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_phase_7_sector_e_5_5_marla_fresh_house_for_sale-41985765-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",2.85 Crore,5 Marla,8,8
Peshawar,House,zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_g3_phase_2_sector_g_3_1_kanal_vip_house_for_sale-42067428-7605-1.html,"Hayatabad Phase 2 - G3, Hayatabad Phase 2",12 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_2_hayatabad_phase_2_g3_phase_2_sector_g_3_1_kanal_corner_house_for_sale-42146620-7605-1.html,"Hayatabad Phase 2 - G3, Hayatabad Phase 2",12 Crore,1 Kanal,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_5_marla_house_for_sale_in_hayatabad_phase_7_e5-42243134-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",2.85 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_house_of_10_marla_in_hayatabad_phase_7_e5_for_sale-42243136-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",5.6 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_5_marla_house_for_sale_in_hayatabad_phase_7_e5-42243139-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",2.85 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_10_marla_house_for_sale_in_hayatabad_phase_7_e5-42243141-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",5.6 Crore,10 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_ready_to_buy_a_house_5_marla_in_hayatabad_phase_7_e5-42243145-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",2.85 Crore,5 Marla,7,8
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_10_marla_house_in_only_rs_56_000_000-42243147-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",5.6 Crore,10 Marla,7,6
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_end_your_search_for_house_here_and_sale_now-42243148-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",2.85 Crore,5 Marla,7,6
Peshawar,House,zameen.com/Property/hayatabad_phase_7_hayatabad_phase_7_e5_gorgeous_10_marla_house_for_sale_available_in_hayatabad_phase_7_e5-42243149-13218-1.html,"Hayatabad Phase 7 - E5, Hayatabad Phase 7",5.6 Crore,10 Marla,7,6
Peshawar,House,zameen.com/Property/hayatabad_hayatabad_phase_3_phase_3_sector_l_1_7_19_marla_corner_house_available-42496951-7617-1.html,"Hayatabad Phase 3, Hayatabad",2.6 Crore,7.2 Marla,7,6
Peshawar,House,zameen.com/Property/peshawar_al_haram_model_town_a_4_marla_house_in_alharam_model_town_sector_c-42511992-9044-1.html,"Al Haram Model Town, Peshawar",1.6 Crore,4 Marla,7,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_4_marla_new_beautiful_house_for_sale_in_ali_home_warsak_road-41779435-1000-1.html,"Warsak Road, Peshawar",1.95 Crore,4 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_6_marla_vip_house_for_sale_in_arbab_cottages-42017093-1000-1.html,"Warsak Road, Peshawar",2.65 Crore,6 Marla,6,6
Peshawar,House,zameen.com/Property/peshawar_warsak_road_2_5_marla_beautiful_new_house_for_sale_in_qazi_garden_warsk_road-41760181-1000-1.html,"Warsak Road, Peshawar",85 Lakh,2.5 Marla,4,4
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_prime_location_house_of_7_marla_is_available_for_sale_in_wapda_town_sector_m__peshawar-43096521-14733-1.html,"Wapda Town Sector M, Wapda Town",1.8 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_prime_location_7_marla_house_in_wapda_town_of_peshawar_is_available_for_sale-43096520-14733-1.html,"Wapda Town Sector M, Wapda Town",1.8 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_buy_your_ideal_prime_location_7_marla_house_in_a_prime_location_of_peshawar-43096519-14733-1.html,"Wapda Town Sector M, Wapda Town",1.8 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_prime_location_in_wapda_town_sector_m_house_sized_7_marla_for_sale-43096518-14733-1.html,"Wapda Town Sector M, Wapda Town",1.8 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_prime_location_7_marla_house_for_sale_in_beautiful_wapda_town_sector_m-43096517-14733-1.html,"Wapda Town Sector M, Wapda Town",1.8 Crore,7 Marla,6,6
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_looking_for_a_prime_location_house_in_wapda_town_sector_m_peshawar-43096394-14733-1.html,"Wapda Town Sector M, Wapda Town",2.1 Crore,7 Marla,7,8
Peshawar,House,zameen.com/Property/wapda_town_wapda_town_sector_m_get_in_touch_now_to_buy_a_prime_location_house_in_wapda_town_sector_m-43096393-14733-1.html,"Wapda Town Sector M, Wapda Town",2.1 Crore,7 Marla,7,8
